Customer ,Type,Branding,Status,"Number of 
Equipments",Number of doors
103923,Cooler,Water,placed,1,2
103923,Cooler,Soft Drinks,placed,3,5
103923,Cooler,Energy,placed,1,"0,7"
100558,Cooler,Water,placed,1,"1,5"
100558,Cooler,Soft Drinks,placed,2,3
110374,Cooler,Juice,placed,1,1
104404,Cooler,Soft Drinks,placed,1,2
103571,Cooler,Water,placed,1,2
106794,Cooler,Water,placed,1,"1,5"
106794,Cooler,Soft Drinks,placed,1,1
106794,Cooler,Energy,placed,1,1
106797,Cooler,Soft Drinks,placed,1,1
109095,Cooler,Water,placed,2,2
109095,Cooler,Soft Drinks,placed,2,2
109097,Cooler,Water,placed,1,1
109097,Cooler,Soft Drinks,placed,2,"1,3"
109097,Cooler,Soft Drinks,placed,2,"1,7"
105604,Cooler,Soft Drinks,placed,1,2
109516,Cooler,Soft Drinks,placed,3,4
110426,Cooler,Water,placed,1,1
106799,Cooler,Soft Drinks,placed,1,2
106799,Fountain,Soft Drinks,placed,1,0
111082,Cooler,Soft Drinks,placed,1,1
107150,Cooler,Water,placed,1,1
107150,Cooler,Soft Drinks,placed,1,1
100782,Cooler,Soft Drinks,placed,1,1
102360,Cooler,Water,placed,2,"3,5"
102360,Cooler,Soft Drinks,placed,2,"3,5"
102360,Cooler,Energy,placed,1,"0,7"
107750,Cooler,Soft Drinks,placed,1,2
107751,Cooler,Juice,placed,1,1
108709,Cooler,Soft Drinks,placed,1,1
109912,Cooler,Soft Drinks,placed,1,1
107752,Cooler,Water,placed,1,1
107752,Cooler,Soft Drinks,placed,1,1
107752,Dispenser,Water,placed,1,0
107433,Cooler,Soft Drinks,placed,1,1
103570,Cooler,Water,placed,1,1
101337,Cooler,Water,placed,1,1
101337,Cooler,Energy,placed,1,"0,3"
108189,Cooler,Soft Drinks,placed,2,"2,5"
109453,Cooler,Soft Drinks,placed,2,"1,7"
109453,Dispenser,Water,placed,1,0
102359,Cooler,Soft Drinks,placed,4,6
109210,Cooler,Soft Drinks,placed,1,2
108912,Cooler,Water,placed,1,1
108912,Cooler,Soft Drinks,placed,1,1
102363,Cooler,Water,placed,1,"1,5"
102363,Cooler,Soft Drinks,placed,1,2
102363,Cooler,Energy,placed,1,"0,7"
108256,Cooler,Soft Drinks,placed,7,"7,6"
108256,Cooler,Juice,placed,1,"0,3"
111773,Cooler,Water,placed,2,2
111773,Cooler,Soft Drinks,placed,1,1
104062,Cooler,Soft Drinks,placed,2,3
105887,Cooler,Soft Drinks,placed,3,3
109102,Coffee,Coffee ,placed,1,0
109102,Cooler,Soft Drinks,placed,2,"2,7"
109102,Cooler,Juice,placed,1,1
109288,Cooler,Energy,placed,1,"0,7"
101348,Cooler,Soft Drinks,placed,1,1
110560,Cooler,Soft Drinks,placed,1,1
104112,Cooler,Soft Drinks,placed,1,"1,5"
106569,Cooler,Soft Drinks,placed,1,1
109496,Cooler,Energy,placed,1,1
100919,Cooler,Water,placed,1,1
100919,Cooler,Soft Drinks,placed,1,"1,5"
103696,Cooler,Water,placed,1,1
103696,Cooler,Soft Drinks,placed,1,"1,5"
103921,Cooler,Soft Drinks,placed,2,3
101347,Cooler,Soft Drinks,placed,1,1
102254,Cooler,Soft Drinks,placed,1,2
111540,Cooler,Water,placed,2,2
111540,Cooler,Soft Drinks,placed,1,"0,3"
111540,Cooler,Soft Drinks,placed,5,"4,6"
110400,Cooler,Water,placed,2,2
110400,Cooler,Soft Drinks,placed,1,"0,3"
100135,Cooler,Soft Drinks,placed,1,2
110044,Cooler,Water,placed,1,1
100918,Cooler,Soft Drinks,placed,1,1
102337,Cooler,Water,placed,1,1
102337,Cooler,Soft Drinks,placed,1,2
111474,Cooler,Water,placed,2,2
102309,Cooler,Water,placed,1,"1,5"
102308,Coffee,Coffee ,placed,1,0
102308,Cooler,Soft Drinks,placed,2,"2,7"
102308,Cooler,Energy,placed,1,"0,7"
108536,Cooler,Water,placed,2,2
108536,Cooler,Soft Drinks,placed,4,"5,5"
108536,Cooler,Juice,placed,1,1
107948,Cooler,Soft Drinks,placed,1,1
107947,Cooler,Water,placed,1,1
100187,Cooler,Soft Drinks,placed,2,"2,2"
100187,Cooler,Energy,placed,1,"0,7"
108908,Cooler,Water,placed,1,2
108908,Cooler,Soft Drinks,placed,1,1
104896,Cooler,Soft Drinks,placed,1,1
107668,Cooler,Soft Drinks,placed,1,"1,5"
107541,Cooler,Water,placed,1,1
107541,Cooler,Soft Drinks,placed,1,"1,5"
107541,Cooler,Juice,placed,1,1
110870,Cooler,Soft Drinks,placed,1,1
104249,Cooler,Water,placed,1,1
104249,Cooler,Soft Drinks,placed,1,"1,5"
109088,Cooler,Soft Drinks,placed,1,1
108832,Cooler,Soft Drinks,placed,1,1
107358,Cooler,Water,placed,1,1
107358,Cooler,Soft Drinks,placed,2,3
109868,Cooler,Water,placed,1,1
108303,Cooler,Soft Drinks,placed,1,1
111209,Dispenser,Water,placed,14,0
108252,Cooler,Soft Drinks,placed,1,1
108252,Cooler,Energy,placed,1,"0,7"
108636,Cooler,Soft Drinks,placed,3,3
108305,Cooler,Water,placed,1,1
110163,Cooler,Water,placed,2,2
110163,Cooler,Soft Drinks,placed,1,1
105774,Cooler,Soft Drinks,placed,1,1
105517,Cooler,Soft Drinks,placed,1,1
106174,Cooler,Water,placed,2,2
106174,Cooler,Soft Drinks,placed,2,2
109216,Cooler,Soft Drinks,placed,1,1
109064,Cooler,Soft Drinks,placed,1,1
105242,Cooler,Soft Drinks,placed,1,"0,3"
105242,Cooler,Energy,placed,1,1
103569,Cooler,Water,placed,3,3
100256,Cooler,Soft Drinks,placed,2,"1,3"
100256,Cooler,Energy,placed,1,"0,7"
108551,Cooler,Water,placed,1,1
108551,Cooler,Soft Drinks,placed,2,3
111342,Cooler,Water,placed,2,2
111342,Dispenser,Water,placed,1,0
108103,Cooler,Water,placed,1,1
108103,Cooler,Soft Drinks,placed,1,1
108103,Dispenser,Water,placed,1,0
108304,Cooler,Water,placed,1,1
108304,Cooler,Soft Drinks,placed,2,"1,7"
108304,Cooler,Juice,placed,1,1
102200,Cooler,Water,placed,2,2
102200,Cooler,Soft Drinks,placed,1,2
102200,Cooler,Energy,placed,1,"0,7"
105528,Cooler,Water,placed,1,1
105528,Cooler,Soft Drinks,placed,1,1
106877,Cooler,Soft Drinks,placed,1,"0,7"
103502,Cooler,Water,placed,2,"2,5"
103502,Cooler,Energy,placed,1,"0,7"
101278,Cooler,Water,placed,1,1
101278,Cooler,Soft Drinks,placed,1,"1,5"
110892,Cooler,Soft Drinks,placed,1,"0,3"
110892,Cooler,Energy,placed,1,"0,7"
105148,Cooler,Soft Drinks,placed,1,2
111699,Cooler,Soft Drinks,placed,1,1
110361,Cooler,Water,placed,2,"2,5"
110428,Cooler,Soft Drinks,placed,1,1
104460,Cooler,Water,placed,1,1
103919,Cooler,Soft Drinks,placed,1,2
103919,Cooler,Energy,placed,1,"0,7"
105378,Cooler,Soft Drinks,placed,1,1
108637,Cooler,Water,placed,1,1
101353,Cooler,Soft Drinks,placed,2,"0,6"
104110,Cooler,Water,placed,2,4
104110,Cooler,Soft Drinks,placed,1,2
104110,Cooler,Energy,placed,1,"0,7"
108552,Cooler,Soft Drinks,placed,1,2
105996,Cooler,Soft Drinks,placed,1,"0,7"
108171,Cooler,Water,placed,1,1
108171,Cooler,Soft Drinks,placed,1,2
106869,Cooler,Soft Drinks,placed,1,"0,3"
108275,Cooler,Water,placed,2,2
108275,Cooler,Soft Drinks,placed,1,1
104406,Cooler,Water,placed,1,1
104406,Cooler,Soft Drinks,placed,2,3
104406,Cooler,Energy,placed,1,"0,7"
103492,Cooler,Soft Drinks,placed,1,2
103910,Cooler,Soft Drinks,placed,1,2
109483,Cooler,Water,placed,2,2
109483,Cooler,Soft Drinks,placed,2,2
108117,Cooler,Soft Drinks,placed,1,1
109484,Cooler,Water,placed,2,2
109484,Dispenser,Water,placed,1,0
102251,Cooler,Soft Drinks,placed,2,"3,5"
103952,Cooler,Water,placed,1,1
103952,Cooler,Soft Drinks,placed,1,2
110429,Cooler,Water,placed,2,2
104220,Cooler,Soft Drinks,placed,1,"1,5"
106579,Cooler,Soft Drinks,placed,1,1
109548,Cooler,Soft Drinks,placed,1,1
104798,Cooler,Water,placed,1,1
104798,Dispenser,Water,placed,1,0
111075,Cooler,Water,placed,5,5
111075,Cooler,Soft Drinks,placed,1,"0,3"
111075,Cooler,Soft Drinks,placed,9,"7,2"
111075,Cooler,Juice,placed,7,7
111075,Fountain,Soft Drinks,placed,2,0
111199,Cooler,Soft Drinks,placed,8,"8,7"
109347,Cooler,Soft Drinks,placed,1,1
100259,Cooler,Water,placed,1,"1,5"
100259,Cooler,Soft Drinks,placed,1,2
100259,Cooler,Energy,placed,1,"0,7"
106562,Cooler,Soft Drinks,placed,1,"0,7"
102245,Cooler,Water,placed,1,2
102245,Cooler,Energy,placed,1,1
110390,Cooler,Soft Drinks,placed,1,1
104108,Cooler,Water,placed,4,"4,5"
104063,Cooler,Water,placed,2,3
104063,Cooler,Soft Drinks,placed,1,"1,5"
104063,Cooler,Energy,placed,1,1
105782,Cooler,Water,placed,1,1
105782,Cooler,Soft Drinks,placed,1,1
105782,Dispenser,Water,placed,1,0
103575,Cooler,Water,placed,1,2
106773,Cooler,Soft Drinks,placed,2,"1,3"
111089,Cooler,Water,placed,5,6
111089,Cooler,Soft Drinks,placed,2,"0,6"
111089,Cooler,Soft Drinks,placed,7,"7,4"
111089,Cooler,Juice,placed,2,2
111089,Fountain,Soft Drinks,placed,25,0
111089,Fountain,Soft Drinks,placed,1,0
107944,Cooler,Water,placed,2,2
107944,Cooler,Soft Drinks,placed,1,1
107944,Cooler,Juice,placed,1,1
104106,Cooler,Water,placed,1,"1,5"
104106,Cooler,Soft Drinks,placed,1,2
104106,Cooler,Energy,placed,1,"0,7"
104027,Cooler,Water,placed,1,"1,5"
104027,Cooler,Soft Drinks,placed,2,3
104027,Cooler,Energy,placed,1,"0,7"
109761,Cooler,Water,placed,1,"1,5"
109761,Cooler,Soft Drinks,placed,1,1
106881,Cooler,Water,placed,1,1
106881,Cooler,Soft Drinks,placed,2,"0,6"
105368,Cooler,Water,placed,1,1
104247,Cooler,Water,placed,2,"2,5"
105247,Cooler,Soft Drinks,placed,1,"0,7"
107467,Cooler,Soft Drinks,placed,1,1
100253,Cooler,Soft Drinks,placed,1,2
106861,Cooler,Soft Drinks,placed,1,1
111243,Cooler,Water,placed,1,1
111243,Cooler,Soft Drinks,placed,3,3
107465,Cooler,Soft Drinks,placed,1,1
107453,Cooler,Soft Drinks,placed,1,1
100177,Cooler,Water,placed,1,1
100177,Cooler,Soft Drinks,placed,1,"1,5"
100177,Cooler,Energy,placed,2,"1,4"
105900,Cooler,Soft Drinks,placed,1,1
104909,Cooler,Soft Drinks,placed,2,"1,3"
102342,Cooler,Soft Drinks,placed,1,"1,5"
107725,Cooler,Water,placed,1,1
107725,Cooler,Soft Drinks,placed,3,3
101249,Cooler,Water,placed,1,1
101249,Cooler,Soft Drinks,placed,1,1
101249,Cooler,Energy,placed,1,"0,7"
106175,Cooler,Water,placed,1,1
106175,Cooler,Soft Drinks,placed,1,1
109701,Cooler,Soft Drinks,placed,1,1
108280,Cooler,Water,placed,1,1
108280,Cooler,Soft Drinks,placed,1,1
108124,Cooler,Soft Drinks,placed,1,1
103393,Cooler,Juice,placed,1,1
100173,Cooler,Soft Drinks,placed,1,"0,7"
100100,Cooler,Soft Drinks,placed,1,"0,7"
103964,Cooler,Soft Drinks,placed,1,2
102880,Cooler,Water,placed,1,"1,5"
102880,Cooler,Soft Drinks,placed,1,"1,5"
108974,Cooler,Soft Drinks,placed,1,1
101519,Cooler,Soft Drinks,placed,2,"2,7"
101519,Cooler,Energy,placed,1,"0,7"
101519,Cooler,Juice,placed,1,1
101700,Cooler,Water,placed,2,"2,5"
101700,Cooler,Soft Drinks,placed,1,2
101700,Cooler,Energy,placed,1,"0,7"
101572,Cooler,Soft Drinks,placed,1,"1,5"
103023,Cooler,Soft Drinks,placed,1,2
103937,Cooler,Water,placed,1,1
103937,Cooler,Soft Drinks,placed,2,2
102545,Cooler,Water,placed,1,1
102545,Cooler,Soft Drinks,placed,1,"1,5"
102644,Cooler,Water,placed,1,1
102644,Cooler,Soft Drinks,placed,1,2
111936,Cooler,Soft Drinks,placed,1,"1,5"
111936,Cooler,Energy,placed,1,"0,7"
102096,Cooler,Water,placed,1,1
103008,Cooler,Soft Drinks,placed,1,2
101205,Cooler,Energy,placed,1,"0,7"
102477,Cooler,Water,placed,1,1
102477,Cooler,Soft Drinks,placed,1,2
106655,Cooler,Water,placed,1,1
106655,Cooler,Soft Drinks,placed,1,2
106655,Cooler,Energy,placed,1,"0,7"
107116,Cooler,Soft Drinks,placed,1,"0,7"
101693,Cooler,Water,placed,1,1
101693,Cooler,Soft Drinks,placed,1,2
101702,Cooler,Water,placed,1,"1,5"
101702,Cooler,Soft Drinks,placed,1,"1,5"
101703,Cooler,Water,placed,1,1
101703,Cooler,Soft Drinks,placed,1,2
101703,Cooler,Energy,placed,1,"0,7"
100203,Cooler,Water,placed,1,"1,5"
100203,Cooler,Soft Drinks,placed,2,3
100203,Cooler,Energy,placed,1,"0,7"
103375,Cooler,Soft Drinks,placed,2,3
110401,Cooler,Soft Drinks,placed,1,1
105994,Cooler,Soft Drinks,placed,1,1
104245,Cooler,Soft Drinks,placed,3,4
104245,Cooler,Energy,placed,1,"0,7"
104245,Cooler,Energy,placed,1,"0,7"
104284,Cooler,Soft Drinks,placed,1,2
104288,Cooler,Water,placed,1,"1,5"
104288,Cooler,Soft Drinks,placed,1,"1,5"
104288,Cooler,Energy,placed,1,"0,7"
104234,Cooler,Water,placed,1,"1,5"
104234,Cooler,Soft Drinks,placed,1,"1,5"
101516,Cooler,Soft Drinks,placed,1,2
101516,Cooler,Soft Drinks,placed,1,1
101516,Cooler,Energy,placed,1,"0,7"
103343,Cooler,Soft Drinks,placed,1,2
103343,Cooler,Energy,placed,1,"0,7"
104385,Cooler,Water,placed,1,"1,5"
104385,Cooler,Energy,placed,1,"0,7"
104243,Cooler,Water,placed,2,2
104243,Cooler,Soft Drinks,placed,1,1
103033,Cooler,Water,placed,1,"1,5"
103022,Cooler,Water,placed,1,"1,5"
103722,Cooler,Water,placed,1,1
100318,Cooler,Soft Drinks,placed,1,2
104530,Cooler,Water,placed,1,1
111945,Cooler,Soft Drinks,placed,1,1
102340,Cooler,Soft Drinks,placed,1,1
101825,Cooler,Water,placed,1,1
101825,Cooler,Soft Drinks,placed,1,"1,5"
101825,Cooler,Energy,placed,1,"0,7"
102541,Cooler,Soft Drinks,placed,1,1
102549,Cooler,Water,placed,1,1
102549,Cooler,Soft Drinks,placed,1,1
101704,Cooler,Soft Drinks,placed,1,2
101704,Cooler,Energy,placed,1,"0,7"
107199,Cooler,Water,placed,1,"1,5"
100658,Cooler,Soft Drinks,placed,1,1
101927,Cooler,Water,placed,1,1
101927,Cooler,Soft Drinks,placed,1,"1,5"
108722,Cooler,Soft Drinks,placed,1,"0,7"
100809,Cooler,Water,placed,1,1
100809,Cooler,Soft Drinks,placed,1,"1,5"
100809,Cooler,Energy,placed,1,"0,7"
107249,Cooler,Water,placed,1,1
107249,Cooler,Soft Drinks,placed,2,"3,5"
100184,Cooler,Energy,placed,1,"0,7"
106413,Cooler,Soft Drinks,placed,1,"0,3"
106602,Dispenser,Water,placed,2,0
105055,Cooler,Energy,placed,1,1
102193,Cooler,Water,placed,1,1
102193,Cooler,Soft Drinks,placed,2,3
102193,Cooler,Energy,placed,1,"0,7"
104470,Cooler,Water,placed,1,"1,5"
104470,Cooler,Energy,placed,1,"0,7"
103965,Cooler,Water,placed,1,1
103965,Cooler,Soft Drinks,placed,1,2
103965,Cooler,Energy,placed,1,"0,7"
109056,Cooler,Water,placed,1,1
109056,Cooler,Soft Drinks,placed,1,1
101373,Cooler,Soft Drinks,placed,3,"4,3"
111087,Cooler,Water,placed,1,1
106405,Cooler,Soft Drinks,placed,1,1
108285,Cooler,Energy,placed,2,2
106112,Cooler,Soft Drinks,placed,1,"1,5"
107674,Cooler,Soft Drinks,placed,1,2
107674,Dispenser,Water,placed,1,0
108383,Cooler,Soft Drinks,placed,1,1
110890,Cooler,Soft Drinks,placed,1,"1,5"
105295,Cooler,Energy,placed,1,"0,7"
101158,Cooler,Soft Drinks,placed,1,1
111635,Cooler,Soft Drinks,placed,1,1
109194,Cooler,Water,placed,1,1
110792,Cooler,Water,placed,1,1
110792,Cooler,Soft Drinks,placed,1,"0,7"
102323,Cooler,Water,placed,1,"1,5"
102323,Cooler,Soft Drinks,placed,1,2
102323,Dispenser,Water,placed,1,0
107942,Cooler,Water,placed,2,"3,5"
107942,Cooler,Soft Drinks,placed,3,6
103398,Cooler,Soft Drinks,placed,1,"1,5"
109054,Cooler,Soft Drinks,placed,2,2
108244,Cooler,Water,placed,2,2
108244,Cooler,Soft Drinks,placed,1,1
108282,Cooler,Water,placed,1,1
104912,Cooler,Soft Drinks,placed,1,1
104782,Cooler,Soft Drinks,placed,1,2
104782,Cooler,Energy,placed,1,"0,7"
110563,Cooler,Soft Drinks,placed,1,1
103932,Coffee,Coffee ,placed,1,0
103932,Cooler,Water,placed,2,2
103932,Cooler,Soft Drinks,placed,1,2
103932,Cooler,Energy,placed,1,"0,7"
103879,Cooler,Water,placed,1,1
103879,Cooler,Energy,placed,1,"0,7"
103966,Cooler,Soft Drinks,placed,1,1
112010,Cooler,Water,placed,1,1
112010,Cooler,Soft Drinks,placed,2,3
112010,Cooler,Energy,placed,1,"0,7"
110169,Cooler,Soft Drinks,placed,1,1
111640,Cooler,Water,placed,1,1
109550,Cooler,Soft Drinks,placed,1,"0,7"
104217,Cooler,Water,placed,1,"1,5"
104217,Cooler,Soft Drinks,placed,1,"1,5"
104217,Cooler,Energy,placed,1,"0,7"
105416,Cooler,Water,placed,1,1
105416,Cooler,Soft Drinks,placed,1,1
104493,Cooler,Soft Drinks,placed,1,1
108615,Cooler,Soft Drinks,placed,1,1
109564,Cooler,Soft Drinks,placed,1,1
105163,Cooler,Soft Drinks,placed,2,"1,4"
103956,Cooler,Water,placed,1,"1,5"
103956,Cooler,Soft Drinks,placed,1,2
103956,Cooler,Energy,placed,1,"0,7"
106862,Cooler,Soft Drinks,placed,1,"0,7"
104501,Cooler,Soft Drinks,placed,2,3
104501,Cooler,Energy,placed,1,"0,7"
101269,Cooler,Soft Drinks,placed,2,"1,4"
109909,Cooler,Soft Drinks,placed,1,1
109909,Dispenser,Water,placed,1,0
102021,Cooler,Water,placed,1,"1,5"
102021,Cooler,Soft Drinks,placed,1,"1,5"
111929,Cooler,Soft Drinks,placed,1,"1,5"
100204,Coffee,Coffee ,placed,1,0
100204,Cooler,Water,placed,1,2
100204,Cooler,Soft Drinks,placed,1,2
100204,Cooler,Energy,placed,1,"0,7"
101542,Cooler,Water,placed,1,2
101542,Cooler,Soft Drinks,placed,1,"1,5"
104265,Cooler,Water,placed,1,1
104265,Cooler,Soft Drinks,placed,1,1
102827,Cooler,Water,placed,1,1
102827,Cooler,Soft Drinks,placed,2,2
102827,Cooler,Energy,placed,1,"0,7"
104293,Cooler,Water,placed,1,"1,5"
104293,Cooler,Soft Drinks,placed,1,2
104293,Cooler,Energy,placed,1,"0,7"
103024,Cooler,Soft Drinks,placed,1,"1,5"
103025,Cooler,Soft Drinks,placed,1,"1,5"
106674,Cooler,Soft Drinks,placed,1,2
103027,Cooler,Soft Drinks,placed,2,"3,5"
104331,Cooler,Soft Drinks,placed,1,"1,5"
102540,Cooler,Water,placed,1,1
102540,Cooler,Soft Drinks,placed,1,2
103114,Cooler,Soft Drinks,placed,1,2
103105,Cooler,Water,placed,1,"1,5"
103105,Cooler,Soft Drinks,placed,1,2
103105,Cooler,Energy,placed,1,"0,7"
103105,Cooler,Energy,placed,1,"0,7"
104005,Cooler,Soft Drinks,placed,1,"1,5"
104004,Cooler,Soft Drinks,placed,1,1
101420,Cooler,Water,placed,1,1
101420,Cooler,Soft Drinks,placed,1,1
103545,Cooler,Soft Drinks,placed,1,2
103545,Cooler,Energy,placed,1,"0,7"
104279,Cooler,Soft Drinks,placed,1,2
104279,Cooler,Juice,placed,1,1
104254,Cooler,Water,placed,1,1
104254,Cooler,Soft Drinks,placed,1,"1,5"
102058,Cooler,Soft Drinks,placed,1,"1,5"
111997,Cooler,Water,placed,1,1
111997,Cooler,Soft Drinks,placed,2,2
111997,Cooler,Energy,placed,1,"0,7"
103809,Cooler,Water,placed,1,1
103809,Cooler,Soft Drinks,placed,1,"1,5"
103809,Cooler,Energy,placed,1,"0,7"
100370,Coffee,Coffee ,placed,1,0
100370,Cooler,Soft Drinks,placed,1,"1,5"
100917,Cooler,Water,placed,1,1
100917,Cooler,Soft Drinks,placed,1,1
103808,Cooler,Soft Drinks,placed,3,5
101705,Cooler,Water,placed,1,"1,5"
101705,Cooler,Soft Drinks,placed,2,3
101705,Cooler,Energy,placed,1,"0,7"
101426,Cooler,Soft Drinks,placed,2,4
107107,Cooler,Soft Drinks,placed,1,2
100391,Cooler,Soft Drinks,placed,1,1
102905,Coffee,Coffee ,placed,2,0
102905,Cooler,Soft Drinks,placed,4,"5,5"
101706,Cooler,Water,placed,2,"2,5"
101706,Cooler,Soft Drinks,placed,1,"1,5"
101706,Cooler,Energy,placed,1,"0,7"
102057,Cooler,Water,placed,1,1
103913,Cooler,Water,placed,2,"2,5"
103913,Cooler,Soft Drinks,placed,1,"1,5"
103913,Cooler,Energy,placed,1,"0,7"
103995,Cooler,Water,placed,1,1
103995,Cooler,Soft Drinks,placed,1,1
103995,Cooler,Energy,placed,1,"0,7"
106338,Coffee,Coffee ,placed,4,0
106338,Cooler,Energy,placed,1,"0,7"
101431,Cooler,Soft Drinks,placed,2,"2,2"
101687,Cooler,Soft Drinks,placed,1,1
104479,Cooler,Soft Drinks,placed,1,"1,5"
106289,Cooler,Soft Drinks,placed,1,2
106289,Cooler,Energy,placed,1,"0,7"
101701,Cooler,Water,placed,2,2
101701,Cooler,Soft Drinks,placed,2,3
101701,Cooler,Energy,placed,1,"0,7"
101701,Cooler,Energy,placed,1,"0,7"
100332,Cooler,Water,placed,3,3
100332,Cooler,Soft Drinks,placed,2,"2,7"
100332,Cooler,Energy,placed,1,"0,7"
102088,Cooler,Soft Drinks,placed,1,2
103880,Cooler,Water,placed,1,"1,5"
103880,Cooler,Soft Drinks,placed,1,2
103880,Cooler,Energy,placed,1,"0,7"
102044,Cooler,Soft Drinks,placed,1,1
102084,Cooler,Water,placed,1,1
102084,Cooler,Soft Drinks,placed,1,2
102084,Cooler,Energy,placed,1,"0,7"
104003,Cooler,Water,placed,1,1
104003,Cooler,Soft Drinks,placed,2,"3,5"
102881,Cooler,Water,placed,1,1
102881,Cooler,Soft Drinks,placed,2,4
102932,Cooler,Soft Drinks,placed,1,2
103863,Cooler,Soft Drinks,placed,1,2
107000,Cooler,Soft Drinks,placed,1,"1,5"
106234,Coffee,Coffee ,placed,3,0
106234,Cooler,Water,placed,1,1
106234,Cooler,Soft Drinks,placed,3,"4,3"
106234,Cooler,Energy,placed,1,"0,7"
107049,Cooler,Water,placed,1,"1,5"
103353,Cooler,Energy,placed,1,"0,7"
104405,Cooler,Soft Drinks,placed,2,4
101544,Cooler,Water,placed,1,1
101512,Cooler,Water,placed,1,"1,5"
101512,Cooler,Soft Drinks,placed,2,"2,5"
101512,Cooler,Energy,placed,1,"0,7"
103127,Cooler,Soft Drinks,placed,1,1
101583,Cooler,Soft Drinks,placed,1,2
101589,Cooler,Water,placed,1,1
101589,Cooler,Soft Drinks,placed,1,1
100430,Cooler,Water,placed,1,"1,5"
100430,Cooler,Soft Drinks,placed,1,2
101398,Cooler,Water,placed,1,"1,5"
112038,Cooler,Soft Drinks,placed,1,"0,7"
103806,Cooler,Soft Drinks,placed,1,1
102427,Cooler,Water,placed,1,1
104380,Cooler,Soft Drinks,placed,1,1
103016,Cooler,Soft Drinks,placed,1,"1,5"
106210,Cooler,Soft Drinks,placed,2,3
106210,Cooler,Energy,placed,1,"0,7"
106210,Cooler,Energy,placed,1,"0,7"
102865,Cooler,Soft Drinks,placed,1,2
103029,Cooler,Water,placed,1,"1,5"
103030,Cooler,Soft Drinks,placed,1,1
103345,Cooler,Soft Drinks,placed,1,"1,5"
104333,Cooler,Water,placed,1,"1,5"
104333,Cooler,Soft Drinks,placed,1,1
102546,Cooler,Water,placed,1,"1,5"
102546,Cooler,Soft Drinks,placed,1,2
102546,Cooler,Energy,placed,1,"0,7"
101966,Cooler,Water,placed,1,1
101966,Cooler,Soft Drinks,placed,1,1
100659,Cooler,Water,placed,1,"1,5"
100659,Cooler,Energy,placed,1,"0,7"
110323,Cooler,Water,placed,2,2
110323,Cooler,Soft Drinks,placed,1,"1,5"
110186,Cooler,Soft Drinks,placed,2,"2,5"
107253,Cooler,Energy,placed,1,"0,7"
105249,Cooler,Soft Drinks,placed,1,1
101965,Cooler,Water,placed,1,1
101965,Cooler,Soft Drinks,placed,2,2
105254,Cooler,Water,placed,1,1
105254,Cooler,Soft Drinks,placed,2,"2,5"
105254,Cooler,Energy,placed,1,"0,7"
107341,Cooler,Water,placed,1,1
107341,Cooler,Soft Drinks,placed,3,3
104403,Cooler,Soft Drinks,placed,1,1
107314,Cooler,Soft Drinks,placed,1,1
102335,Cooler,Soft Drinks,placed,2,"3,5"
100045,Dispenser,Water,placed,1,0
104400,Cooler,Water,placed,1,1
104400,Cooler,Soft Drinks,placed,1,2
105299,Cooler,Soft Drinks,placed,1,"1,5"
111861,Cooler,Water,placed,2,2
111861,Cooler,Soft Drinks,placed,2,2
104001,Cooler,Water,placed,2,2
104001,Cooler,Soft Drinks,placed,1,2
104001,Cooler,Energy,placed,1,"0,7"
104914,Cooler,Soft Drinks,placed,1,1
106352,Dispenser,Water,placed,1,0
108377,Cooler,Juice,placed,1,1
105309,Cooler,Soft Drinks,placed,2,2
111241,Cooler,Energy,placed,1,1
102339,Cooler,Water,placed,1,1
102339,Cooler,Soft Drinks,placed,1,2
108960,Cooler,Soft Drinks,placed,1,1
100660,Cooler,Water,placed,1,1
104280,Cooler,Water,placed,2,"2,5"
100316,Cooler,Soft Drinks,placed,1,2
104283,Cooler,Water,placed,2,2
104283,Cooler,Soft Drinks,placed,1,"1,5"
105483,Coffee,Coffee ,placed,2,0
105483,Cooler,Water,placed,1,1
105483,Cooler,Soft Drinks,placed,1,1
103613,Cooler,Soft Drinks,placed,1,1
106559,Cooler,Soft Drinks,placed,1,1
106559,Cooler,Energy,placed,1,"0,7"
103735,Cooler,Water,placed,1,1
103735,Cooler,Soft Drinks,placed,1,1
111763,Cooler,Soft Drinks,placed,1,"1,5"
103404,Cooler,Soft Drinks,placed,1,"1,5"
105437,Cooler,Soft Drinks,placed,1,1
108624,Cooler,Soft Drinks,placed,2,2
108624,Cooler,Energy,placed,1,"0,3"
110083,Cooler,Water,placed,1,1
111099,Cooler,Soft Drinks,placed,1,1
111099,Fountain,Soft Drinks,placed,4,0
106790,Cooler,Soft Drinks,placed,1,"0,3"
110018,Cooler,Soft Drinks,placed,4,5
107657,Cooler,Water,placed,1,1
107657,Cooler,Soft Drinks,placed,1,1
107464,Cooler,Soft Drinks,placed,4,"1,9"
100555,Cooler,Soft Drinks,placed,1,2
107918,Cooler,Water,placed,4,4
107918,Cooler,Soft Drinks,placed,4,"4,2"
106584,Cooler,Water,placed,1,1
101276,Cooler,Water,placed,1,1
108010,Cooler,Soft Drinks,placed,1,1
104902,Cooler,Soft Drinks,placed,1,1
104008,Cooler,Water,placed,1,2
104008,Cooler,Soft Drinks,placed,1,2
103614,Cooler,Water,placed,1,2
104011,Cooler,Soft Drinks,placed,1,2
